0.1036,0.10348,0.10368
0.10408,0.10376,0.10384
0.10416,0.10381,0.10384
0.10377,0.10359,0.10358
0.1032,0.10321,0.1033
0.10412,0.1041,0.10397
0.10395,0.10369,0.10364
0.10398,0.10379,0.10383
0.10388,0.10375,0.10394
0.10475,0.10452,0.10433
0.1043,0.10366,0.10383
0.10455,0.10421,0.10454
0.10421,0.10391,0.10393
0.10316,0.10297,0.10323
0.10455,0.10414,0.10406
0.10365,0.10418,0.10359
0.10429,0.10411,0.10442
0.10547,0.10533,0.10535
0.1061,0.10524,0.10596
0.10535,0.10522,0.1053
0.10563,0.10565,0.10565
0.10545,0.10504,0.1056
0.10445,0.10431,0.10476
0.10591,0.10525,0.10601
0.10534,0.1052,0.10582
0.10565,0.10511,0.10551
0.10568,0.10548,0.10562
0.10651,0.10555,0.10649
0.10544,0.10502,0.10548
0.10554,0.10594,0.10578
0.10525,0.10499,0.1053
0.10451,0.1044,0.10464
0.10569,0.10518,0.10562
0.10561,0.10527,0.10553
0.10581,0.10533,0.10559
0.1057,0.10542,0.10557
0.10585,0.10568,0.1062
0.10553,0.10495,0.1054
0.10617,0.10551,0.10585
0.10513,0.10496,0.10503
0.10447,0.10418,0.10461
0.10551,0.10528,0.10539
0.10557,0.10509,0.10546
0.10542,0.10551,0.10538
0.1052,0.1056,0.10543
0.10593,0.10539,0.10581
0.1057,0.10472,0.10511
0.10571,0.10556,0.10601
0.10524,0.10514,0.10509
0.10422,0.10421,0.10446
0.10579,0.10515,0.10536
0.1054,0.10509,0.10574
0.10535,0.10526,0.10549
0.1054,0.10536,0.10537
0.10581,0.1054,0.10573
0.10576,0.1049,0.1054
0.1057,0.10531,0.10563
0.10556,0.10521,0.10545
0.10442,0.1043,0.10449
0.10544,0.10529,0.10551
0.10545,0.10517,0.10527
0.10565,0.10564,0.10554
0.10562,0.10529,0.10532
